1590909732.6899,1034582.0,0,0,0,0,0,16:22:12,0
1590909780.023415,1034752.0,0,0,0,0,0,16:23:00,0
1590909840.069055,1034201.0,0,0,0,0,0,16:24:00,0
1590909929.15576,1034170.0,0,0,0,0,0,16:25:29,0
1590909960.058367,1034081.0,0,0,0,0,0,16:26:00,0
1590910020.005127,1034162.0,0,0,0,0,0,16:27:00,0
1590910080.022722,1034097.0,0,0,0,0,0,16:28:00,0
1590910140.044681,1034707.0,0,0,0,0,0,16:29:00,0
1590910200.013668,1035328.0,0,0,0,0,0,16:30:00,0
1590910260.050139,1034798.0,0,0,0,0,0,16:31:00,0
1590910320.001054,1034270.0,0,0,0,0,0,16:32:00,0
1590910380.011116,1034490.0,0,0,0,0,0,16:33:00,0
1590910440.036912,1034053.0,0,0,0,0,0,16:34:00,0
1590910500.067847,1034243.0,0,0,0,0,0,16:35:00,0
1590910560.03192,1034433.0,0,0,0,0,0,16:36:00,0
1590910620.040892,1034762.0,0,0,0,0,0,16:37:00,0
1590910680.069243,1034836.0,0,0,0,0,0,16:38:00,0
