1591030921.315206,1037350.0,-6,-29,-1122,-2657,-0.50228301,02:02:01,0
1591030980.373223,1036894.0,-6,-29,-1122,-2428,-0.50228301,02:03:00,0
1591031041.278255,1036105.0,-6,-29,-1122,-2032,-0.50228301,02:04:01,0
1591031101.575521,1036094.0,-6,-29,-1122,-2026,-0.50228301,02:05:01,0
1591031161.402329,1035251.0,-6,-29,-1293,-1450,-0.47228301,02:06:01,0
1591031220.627854,1035611.0,-6,-29,-1343,-1567,-0.46228301,02:07:00,0
1591031280.318088,1035790.0,-6,-29,-1449,-1541,-0.44228301,02:08:00,0
1591031340.367904,1035687.0,-6,-29,-1497,-1446,-0.43228301,02:09:00,0
1591031402.167649,1034971.0,-6,-29,-1497,-1136,-0.43228301,02:10:02,0
1591031460.877124,1034810.0,-6,-29,-1628,-947,-0.40228301,02:11:00,0
1591031521.194057,1034977.0,-6,-29,-1811,-833,-0.36228301,02:12:01,0
1591031580.018785,1034802.0,-6,-29,-1860,-723,-0.35228301,02:13:00,0
1591031640.603728,1034830.0,-6,-29,-1860,-732,-0.35228301,02:14:00,0
1591031700.933929,1035041.0,-6,-29,-1860,-807,-0.35228301,02:15:00,0
1591031760.603639,1035070.0,-6,-29,-1860,-817,-0.35228301,02:16:00,0
1591031821.201389,1034976.0,-6,-29,-1860,-784,-0.35228301,02:17:01,0
1591031880.544432,1034847.0,-6,-29,-1860,-738,-0.35228301,02:18:00,0
1591031940.524519,1034565.0,-6,-29,-1860,-639,-0.35228301,02:19:00,0
1591032000.29044,1034646.0,-6,-29,-1907,-620,-0.34228301,02:20:00,0
1591032060.627136,1034252.0,-6,-29,-1907,-485,-0.34228301,02:21:00,0
1591032120.628644,1034446.0,-6,-29,-1907,-551,-0.34228301,02:22:00,0
1591032181.181099,1034937.0,-6,-29,-1907,-719,-0.34228301,02:23:01,0
1591032240.880118,1034999.0,-6,-29,-1907,-740,-0.34228301,02:24:00,0
1591032301.165575,1034932.0,-6,-29,-1907,-717,-0.34228301,02:25:01,0
1591032360.865074,1035653.0,-6,-29,-1907,-964,-0.34228301,02:26:00,0
1591032420.918817,1035814.0,-6,-29,-1907,-1019,-0.34228301,02:27:00,0
1591032480.618489,1035555.0,-6,-29,-1907,-927,-0.36228301,02:28:00,0
1591032540.823109,1035675.0,-6,-29,-1907,-971,-0.36228301,02:29:00,0
1591032600.308728,1035661.0,-6,-29,-1907,-965,-0.36228301,02:30:00,0
1591032661.559149,1035262.0,-6,-29,-1907,-810,-0.38228301,02:31:01,0
1591032721.150189,1035560.0,-6,-29,-1907,-924,-0.39228301,02:32:01,0
1591032780.624934,1036027.0,-6,-29,-1907,-1110,-0.41228301,02:33:00,0
1591032842.104527,1035701.0,-6,-29,-1907,-972,-0.44228301,02:34:02,0
1591032901.797001,1035618.0,-6,-29,-1907,-935,-0.44228301,02:35:01,0
1591032960.248708,1035956.0,-6,-29,-1907,-1084,-0.44228301,02:36:00,0
1591033020.622689,1036110.0,-6,-29,-1907,-1153,-0.44228301,02:37:00,0
1591033080.935897,1035477.0,-6,-29,-1907,-873,-0.44228301,02:38:00,0
1591033140.416357,1035500.0,-6,-29,-1907,-883,-0.44228301,02:39:00,0
1591033204.393249,1036265.0,-6,-29,-1907,-1221,-0.44228301,02:40:04,0
1591033261.888912,1036057.0,-6,-29,-1907,-1115,-0.48228301,02:41:01,0
1591033320.173663,1035792.0,-6,-29,-1907,-987,-0.48228301,02:42:00,0
1591033380.486911,1035731.0,-6,-29,-1907,-957,-0.48228301,02:43:00,0
1591033440.40013,1035429.0,-6,-29,-1907,-812,-0.48228301,02:44:00,0
1591033500.144718,1035560.0,-6,-29,-1907,-875,-0.48228301,02:45:00,0
1591033560.414529,1035409.0,-6,-29,-1907,-802,-0.48228301,02:46:00,0
1591033620.550424,1035144.0,-6,-29,-1907,-674,-0.48228301,02:47:00,0
1591033680.413186,1034777.0,-6,-29,-1907,-497,-0.48228301,02:48:00,0
1591033741.050565,1034904.0,-6,-29,-1907,-558,-0.48228301,02:49:01,0
1591033801.781048,1034653.0,-6,-29,-1907,-437,-0.48228301,02:50:01,0
1591033860.521034,1034700.0,-6,-29,-1907,-460,-0.48228301,02:51:00,0
1591033920.741912,1034837.0,-6,-29,-1951,-480,-0.47228301,02:52:00,0
1591033981.32364,1034838.0,-6,-29,-1995,-436,-0.46228301,02:53:01,0
1591034041.254986,1034517.0,-6,-29,-1995,-288,-0.46228301,02:54:01,0
1591034101.458284,1035170.0,-6,-29,-1995,-589,-0.46228301,02:55:01,0
1591034160.524191,1035363.0,-6,-29,-1995,-680,-0.47228301,02:56:00,0
1591034220.328107,1035438.0,-6,-29,-1995,-715,-0.47228301,02:57:00,0
1591034280.556579,1035590.0,-6,-29,-1995,-787,-0.47228301,02:58:00,0
1591034340.657632,1035410.0,-6,-29,-1995,-702,-0.47228301,02:59:00,0
1591034400.442624,1035192.0,-6,-29,-1995,-599,-0.47228301,03:00:00,0
1591034460.771188,1035808.0,-6,-29,-1995,-890,-0.48228301,03:01:00,0
1591034520.988927,1036140.0,-6,-29,-1995,-1050,-0.48228301,03:02:00,0
1591034580.508573,1035962.0,-6,-29,-1995,-961,-0.49228301,03:03:00,0
1591034640.419505,1036135.0,-6,-29,-1995,-1047,-0.50228301,03:04:00,0
1591034701.092339,1035974.0,-6,-29,-1995,-966,-0.50228301,03:05:01,0
1591034760.257469,1035526.0,-6,-29,-1995,-741,-0.50228301,03:06:00,0
1591034820.972646,1035603.0,-6,-29,-2044,-728,-0.49228301,03:07:00,0
1591034880.39895,1035474.0,-6,-29,-2044,-665,-0.49228301,03:08:00,0
1591034941.46732,1035121.0,-6,-29,-2142,-395,-0.47228301,03:09:01,0
1591035001.133993,1035383.0,-6,-29,-2239,-417,-0.45228301,03:10:01,0
1591035060.706533,1034883.0,-6,-29,-2337,-99,-0.43228301,03:11:00,0
1591035122.097978,1035278.0,-6,-29,-2427,-171,-0.41228301,03:12:02,0
1591035181.394101,1035398.0,-6,-29,-2521,-129,-0.39228301,03:13:01,0
1591035240.591575,1035325.0,-6,-29,-2719,96,-0.35228301,03:14:00,0
1591035301.753846,1035476.0,-6,-29,-2719,43,-0.35228301,03:15:01,0
1591035361.558924,1034488.0,-6,-29,-2719,391,-0.35228301,03:16:01,0
1591035421.095565,1034568.0,-6,-29,-2766,409,-0.34228301,03:17:01,0
1591035481.222115,1034238.0,-6,-29,-2836,589,-0.32228301,03:18:01,0
1591035540.372396,1035580.0,-6,-29,-2836,156,-0.32228301,03:19:00,0
1591035601.359418,1035725,-6,-29,-2836,110,-0.32228301,03:20:01,0
1591035660.641453,1035301.0,-6,-29,-2836,246,-0.32228301,03:21:00,0
1591035720.594173,1035327.0,-6,-29,-2836,238,-0.32228301,03:22:00,0
1591035780.642398,1034760.0,-6,-29,-2836,421,-0.32228301,03:23:00,0
1591035841.337657,1034785.0,-6,-29,-2836,413,-0.32228301,03:24:01,0
1591035900.474601,1034859.0,-6,-29,-2836,389,-0.32228301,03:25:00,0
1591035960.301304,1034546.0,-6,-29,-2836,490,-0.32228301,03:26:00,0
1591036020.555725,1034154.0,-6,-29,-2836,616,-0.32228301,03:27:00,0
1591036082.387221,1034854.0,-6,-29,-2836,391,-0.33228301,03:28:02,0
1591036141.227036,1035005.0,-6,-29,-2836,340,-0.37228301,03:29:01,0
1591036200.783473,1034517.0,-6,-29,-2836,521,-0.37228301,03:30:00,0
1591036260.597958,1034552.0,-6,-29,-2864,535,-0.35228301,03:31:00,0
1591036320.515898,1034889.0,-6,-29,-2864,416,-0.35228301,03:32:00,0
1591036380.262256,1034625.0,-6,-29,-2864,509,-0.35228301,03:33:00,0
1591036440.267173,1034894.0,-6,-29,-2864,415,-0.35228301,03:34:00,0
1591036501.072087,1034554.0,-6,-29,-2864,534,-0.35228301,03:35:01,0
1591036560.54049,1033800.0,-6,-29,-2856,787,-0.34228301,03:36:00,0
1591036622.06771,1033999.0,-6,-29,-2832,696,-0.33228301,03:37:02,0
1591036681.011576,1033822.0,-6,-29,-2832,755,-0.33228301,03:38:01,0
1591036741.684017,1033924.0,-6,-29,-2715,612,-0.29228301,03:39:01,0
1591036800.703894,1034328.0,-6,-29,-2627,415,-0.26228301,03:40:00,0
1591036860.806157,1033909.0,-6,-29,-2627,525,-0.26228301,03:41:00,0
1591036920.387699,1034867.0,-6,-29,-2627,274,-0.26228301,03:42:00,0
1591036982.40174,1034287.0,-6,-29,-2627,426,-0.26228301,03:43:02,0
1591037040.860283,1034336.0,-6,-29,-2627,413,-0.26228301,03:44:00,0
1591037101.810021,1034559.0,-6,-29,-2544,276,-0.23228301,03:45:01,0
1591037161.370406,1034419.0,-6,-29,-2527,291,-0.22228301,03:46:01,0
1591037220.826989,1034281.0,-6,-29,-2527,321,-0.22228301,03:47:00,0
1591037280.713694,1034407.0,-6,-29,-2527,293,-0.22228301,03:48:00,0
1591037340.967428,1034429.0,-6,-29,-2527,289,-0.22228301,03:49:00,0
1591037400.710301,1034568.0,-6,-29,-2527,258,-0.22228301,03:50:00,0
1591037460.646864,1034737.0,-6,-29,-2527,220,-0.22228301,03:51:00,0
1591037520.399447,1034277.0,-6,-29,-2527,322,-0.22228301,03:52:00,0
1591037580.480249,1034251.0,-6,-29,-2494,297,-0.20228301,03:53:00,0
1591037642.141333,1034916,-6,-29,-2494,162,-0.20228301,03:54:02,0
1591037700.947139,1035338.0,-6,-29,-2494,77,-0.20228301,03:55:00,0
1591037760.944713,1035422.0,-6,-29,-2494,60,-0.20228301,03:56:00,0
1591037820.704319,1035867.0,-6,-29,-2494,-30,-0.20228301,03:57:00,0
1591037880.67917,1035860.0,-6,-29,-2494,-29,-0.20228301,03:58:00,0
1591037940.960497,1035729.0,-6,-29,-2494,-2,-0.20228301,03:59:00,0
1591038000.800726,1035340.0,-6,-29,-2494,77,-0.20228301,04:00:00,0
1591038060.991535,1035289.0,-6,-29,-2494,87,-0.20228301,04:01:00,0
1591038120.026539,1035289.0,-6,-29,-2494,87,-0.20228301,04:02:00,0
1591038180.9663,1035289.0,-6,-29,-2494,87,-0.20228301,04:03:00,0
1591038240.831528,1035289.0,-6,-29,-2494,87,-0.20228301,04:04:00,0
1591038300.694799,1035289.0,-6,-29,-2494,87,-0.20228301,04:05:00,0
1591038360.721489,1035289.0,-6,-29,-2494,87,-0.20228301,04:06:00,0
1591038420.614164,1035289.0,-6,-29,-2494,87,-0.20228301,04:07:00,0
1591038480.796729,1035289.0,-6,-29,-2494,87,-0.20228301,04:08:00,0
1591038540.768898,1035289.0,-6,-29,-2494,87,-0.20228301,04:09:00,0
1591038600.697039,1035289.0,-6,-29,-2494,87,-0.20228301,04:10:00,0
1591038660.818695,1035289.0,-6,-29,-2494,87,-0.20228301,04:11:00,0
1591038720.702895,1035289.0,-6,-29,-2494,87,-0.20228301,04:12:00,0
1591038780.57884,1035882.0,-6,-29,-2491,-31,-0.19228301,04:13:00,0
1591038840.00581,1035837.0,-6,-29,-2491,-22,-0.19228301,04:14:00,0
1591038901.46817,1035613.0,-6,-29,-2491,21,-0.19228301,04:15:01,0
1591038960.843112,1035161.0,-6,-29,-2491,108,-0.19228301,04:16:00,0
1591039021.827636,1035533.0,-6,-29,-2491,37,-0.20228301,04:17:01,0
1591039081.870862,1035343.0,-6,-29,-2491,81,-0.23228301,04:18:01,0
1591039140.48271,1035036.0,-6,-29,-2491,153,-0.23228301,04:19:00,0
1591039200.754224,1035487.0,-6,-29,-2491,52,-0.24228301,04:20:00,0
1591039260.146025,1035756.0,-6,-29,-2491,-13,-0.25228301,04:21:00,0
1591039320.161402,1036009,-6,-29,-2491,-84,-0.27228301,04:22:00,0
1591039380.26436,1035810.0,-6,-29,-2491,-23,-0.29228301,04:23:00,0
1591039440.954077,1036025.0,-6,-29,-2491,-86,-0.29228301,04:24:00,0
1591039501.017246,1036238.0,-6,-29,-2491,-148,-0.29228301,04:25:01,0
1591039561.284741,1036244.0,-6,-29,-2491,-150,-0.29228301,04:26:01,0
1591039621.287331,1036263.0,-6,-29,-2491,-155,-0.31228301,04:27:01,0
1591039681.315834,1036746.0,-6,-29,-2491,-313,-0.34228301,04:28:01,0
1591039741.07585,1036850.0,-6,-29,-2491,-348,-0.34228301,04:29:01,0
1591039802.547762,1038027.0,-6,-29,-2491,-751,-0.34228301,04:30:02,0
1591039860.338672,1037528.0,-6,-29,-2491,-580,-0.34228301,04:31:00,0
1591039922.522347,1038325.0,-6,-29,-2491,-853,-0.34228301,04:32:02,0
1591039982.64976,1038366.0,-6,-29,-2491,-867,-0.34228301,04:33:02,0
1591040041.150624,1038610.0,-6,-29,-2491,-951,-0.34228301,04:34:01,0
1591040100.981674,1038227.0,-6,-29,-2491,-819,-0.34228301,04:35:00,0
1591040161.033302,1037773.0,-6,-29,-2491,-664,-0.34228301,04:36:01,0
1591040222.015929,1036639.0,-6,-29,-2491,-276,-0.34228301,04:37:02,0
1591040281.329372,1036381.0,-6,-29,-2491,-188,-0.34228301,04:38:01,0
1591040340.746603,1036865.0,-6,-29,-2491,-353,-0.34228301,04:39:00,0
1591040401.14198,1036759.0,-6,-29,-2491,-317,-0.34228301,04:40:01,0
1591040462.47931,1036959.0,-6,-29,-2491,-385,-0.34228301,04:41:02,0
1591040524.185849,1036981.0,-6,-29,-2491,-393,-0.34228301,04:42:04,0
1591040581.253103,1037313.0,-6,-29,-2518,-472,-0.32228301,04:43:01,0
1591040640.726537,1037773.0,-6,-29,-2518,-621,-0.32228301,04:44:00,0
1591040700.668444,1037923.0,-6,-29,-2538,-650,-0.31228301,04:45:00,0
1591040761.514026,1037690.0,-6,-29,-2556,-561,-0.30228301,04:46:01,0
1591040820.838953,1037814.0,-6,-29,-2556,-598,-0.30228301,04:47:00,0
1591040881.269009,1037244.0,-6,-29,-2556,-426,-0.30228301,04:48:01,0
1591040940.154349,1037015.0,-6,-29,-2556,-357,-0.30228301,04:49:00,0
1591041001.084143,1035399.0,-6,-29,-2549,126,-0.29140168,04:50:01,0
1591041061.35442,1035525.0,-6,-29,-2531,73,-0.26140168,04:51:01,0
1591041121.033089,1035329.0,-6,-29,-2520,113,-0.25140168,04:52:01,0
1591041181.054537,1034739.0,-6,-29,-2499,237,-0.23140168,04:53:01,0
1591041241.469108,1034752.0,-6,-29,-2463,193,-0.19140168,04:54:01,0
1591041301.111297,1034050.0,-6,-29,-2463,327,-0.19140168,04:55:01,0
1591041361.593126,1033650.0,-6,-29,-2463,404,-0.19140168,04:56:01,0
1591041422.627017,1033496.0,-6,-29,-2405,374,-0.15140168,04:57:02,0
1591041481.122735,1034484.0,-6,-29,-2384,214,-0.14140168,04:58:01,0
1591041541.18618,1034042.0,-6,-29,-2369,261,-0.13140168,04:59:01,0
1591041600.476007,1033961.0,-6,-29,-2339,241,-0.11140168,05:00:00,0
1591041661.603035,1034229.0,-6,-29,-2339,211,-0.11140168,05:01:01,0
1591041721.34144,1033649.0,-6,-29,-2339,275,-0.11140168,05:02:01,0
1591041780.280895,1033557.0,-6,-29,-2298,241,-0.09140168,05:03:00,0
1591041842.146443,1033992.0,-6,-29,-2298,201,-0.09140168,05:04:02,0
1591041901.268192,1033392.0,-6,-29,-2256,210,-0.07140168,05:05:01,0
1591041960.319582,1032968.0,-6,-29,-2199,178,-0.05140168,05:06:00,0
1591042021.594555,1033713.0,-6,-29,-2127,88,-0.03140168,05:07:01,0
1591042080.453941,1034045.0,-6,-29,-2127,77,-0.03140168,05:08:00,0
1591042140.251575,1034043.0,-6,-29,-2127,77,-0.03140168,05:09:00,0
1591042201.475406,1034081,-6,-29,-2127,76,-0.03140168,05:10:01,0
1591042263.45403,1034090.0,-6,-29,-2127,76,-0.03140168,05:11:03,0
1591042321.088911,1034541.0,-6,-29,-2127,62,-0.03140168,05:12:01,0
1591042381.443911,1034589.0,-6,-29,-2127,60,-0.03140168,05:13:01,0
1591042440.93373,1034863.0,-6,-29,-2127,45,-0.07140168,05:14:00,0
1591042501.274252,1034808.0,-6,-29,-2127,49,-0.07140168,05:15:01,0
1591042562.5959,1034496.0,-6,-29,-2127,71,-0.07140168,05:16:02,0
1591042621.584986,1035081.0,-6,-29,-2127,27,-0.08140168,05:17:01,0
1591042680.846151,1035616.0,-6,-29,-2127,-26,-0.12140168,05:18:00,0
1591042741.111266,1035693.0,-6,-29,-2127,-41,-0.15140168,05:19:01,0
1591042800.902723,1035556.0,-6,-29,-2127,-16,-0.16140168,05:20:00,0
1591042861.763672,1035977.0,-6,-29,-2127,-88,-0.18140168,05:21:01,0
1591042920.110659,1036174.0,-6,-29,-2127,-126,-0.21140168,05:22:00,0
1591042981.499955,1035849.0,-6,-29,-2127,-57,-0.21140168,05:23:01,0
1591043040.343939,1036300.0,-6,-29,-2127,-153,-0.21140168,05:24:00,0
1591043101.855126,1036560.0,-6,-29,-2127,-208,-0.21140168,05:25:01,0
1591043161.67167,1036941.0,-6,-29,-2127,-289,-0.23140168,05:26:01,0
1591043221.479642,1036769.0,-6,-29,-2127,-247,-0.24140168,05:27:01,0
1591043280.87947,1036059.0,-6,-29,-2127,-76,-0.24140168,05:28:00,0
1591043342.041221,1036705.0,-6,-29,-2127,-232,-0.24140168,05:29:02,0
1591043400.339913,1036631.0,-6,-29,-2127,-212,-0.26140168,05:30:00,0
1591043460.79551,1036851.0,-6,-29,-2127,-272,-0.27140168,05:31:00,0
1591043520.326126,1036751.0,-6,-29,-2127,-245,-0.27140168,05:32:00,0
1591043580.883161,1036598.0,-6,-29,-2127,-204,-0.27140168,05:33:00,0
1591043640.321711,1036662.0,-6,-29,-2127,-221,-0.27140168,05:34:00,0
1591043701.569658,1037310.0,-6,-29,-2127,-397,-0.27140168,05:35:01,0
1591043760.877768,1037170.0,-6,-29,-2127,-351,-0.29140168,05:36:00,0
1591043820.920323,1037020.0,-6,-29,-2127,-307,-0.29140168,05:37:00,0
